Node ID	Title	Body	Year	Category	Course	DateCreated	Repository	Collection	Source	Copyright	Production Company	Copyright Notes	Film Title	Director	Photographer	Form/Genre	Location	Physical Description	Notes	File path	File id	File: Name	All Files	Image: Display Image
298	Katherine Hiliker personal history statement (1 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-1.preview.jpg	668	preview	_original | thumbnail | preview	
299	Katherine Hiliker personal history statement (2 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-2.jpg	669	_original	_original | thumbnail | preview	
299	Katherine Hiliker personal history statement (2 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-2.thumbnail.jpg	670	thumbnail	_original | thumbnail | preview	
299	Katherine Hiliker personal history statement (2 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-2.preview.jpg	671	preview	_original | thumbnail | preview	
300	Katherine Hiliker personal history statement (3 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-3.jpg	672	_original	_original | thumbnail | preview	
300	Katherine Hiliker personal history statement (3 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-3.thumbnail.jpg	673	thumbnail	_original | thumbnail | preview	
300	Katherine Hiliker personal history statement (3 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-3.preview.jpg	674	preview	_original | thumbnail | preview	
301	Katherine Hiliker personal history statement (4 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-4.jpg	675	_original	_original | thumbnail | preview	
301	Katherine Hiliker personal history statement (4 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-4.thumbnail.jpg	676	thumbnail	_original | thumbnail | preview	
301	Katherine Hiliker personal history statement (4 of 4)	Source:هتOffice for Emergency Management  Wash. DCYear:هت1942	1942	Women Film Pioneers	Historiography	1942			Office for Emergency Management  Wash. DC											sites/files/gainesfilm/images/J_hilliker_personal_his_8262B-4.preview.jpg	677	preview	_original | thumbnail | preview	
302	Katherine Hiliker telegrams (1 of 2)	Year:هت1925Notes:هتTwo telegrams to Caldwell	1925	Women Film Pioneers	Historiography	1925													Two telegrams to Caldwell	sites/files/gainesfilm/images/E_hilliker_telegrams_1925-1.jpg	678	_original	_original | thumbnail | preview	
302	Katherine Hiliker telegrams (1 of 2)	Year:هت1925Notes:هتTwo telegrams to Caldwell	1925	Women Film Pioneers	Historiography	1925													Two telegrams to Caldwell	sites/files/gainesfilm/images/E_hilliker_telegrams_1925-1.thumbnail.jpg	679	thumbnail	_original | thumbnail | preview	
302	Katherine Hiliker telegrams (1 of 2)	Year:هت1925Notes:هتTwo telegrams to Caldwell	1925	Women Film Pioneers	Historiography	1925													Two telegrams to Caldwell	sites/files/gainesfilm/images/E_hilliker_telegrams_1925-1.preview.jpg	680	preview	_original | thumbnail | preview	
303	Katherine Hiliker telegrams (2 of 2)	Year:هت1925Notes:هتTwo telegrams to Caldwell	1925	Women Film Pioneers	Historiography	1925													Two telegrams to Caldwell	sites/files/gainesfilm/images/E_hilliker_telegrams_1925-2.jpg	681	_original	_original | thumbnail | preview	
303	Katherine Hiliker telegrams (2 of 2)	Year:هت1925Notes:هتTwo telegrams to Caldwell	1925	Women Film Pioneers	Historiography	1925													Two telegrams to Caldwell	sites/files/gainesfilm/images/E_hilliker_telegrams_1925-2.thumbnail.jpg	682	thumbnail	_original | thumbnail | preview	
303	Katherine Hiliker telegrams (2 of 2)	Year:هت1925Notes:هتTwo telegrams to Caldwell	1925	Women Film Pioneers	Historiography	1925													Two telegrams to Caldwell	sites/files/gainesfilm/images/E_hilliker_telegrams_1925-2.preview.jpg	683	preview	_original | thumbnail | preview	
304	Katherine Hiliker-Caldwell-Sunrise" titles (1 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-1.jpg	684	_original	_original | thumbnail | preview	
304	Katherine Hiliker-Caldwell-Sunrise" titles (1 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-1.thumbnail.jpg	685	thumbnail	_original | thumbnail | preview	
304	Katherine Hiliker-Caldwell-Sunrise" titles (1 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-1.preview.jpg	686	preview	_original | thumbnail | preview	
305	Katherine Hiliker-Caldwell-Sunrise" titles (2 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-2.jpg	687	_original	_original | thumbnail | preview	
305	Katherine Hiliker-Caldwell-Sunrise" titles (2 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-2.thumbnail.jpg	688	thumbnail	_original | thumbnail | preview	
305	Katherine Hiliker-Caldwell-Sunrise" titles (2 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-2.preview.jpg	689	preview	_original | thumbnail | preview	
306	Katherine Hiliker-Caldwell-Sunrise" titles (3 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-3.jpg	690	_original	_original | thumbnail | preview	
306	Katherine Hiliker-Caldwell-Sunrise" titles (3 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-3.thumbnail.jpg	691	thumbnail	_original | thumbnail | preview	
306	Katherine Hiliker-Caldwell-Sunrise" titles (3 of 3)"	Year:هت1927	1927	Women Film Pioneers	Historiography	1927														sites/files/gainesfilm/images/K_hilliker-caldwell_sun_82603-3.preview.jpg	692	preview	_original | thumbnail | preview	
307	King Vidor Transcript (1 of 3)	Year:هت1955Film Title:هتHallelujahDirector:هتKing VidorNotes:هتCinema 16 Hallelujah" screening  1955; Included: ill. from "Hallelujah" (1929)"	1955	Avant-Garde Historiography	Historiography	1955							Hallelujah	King Vidor					Cinema 16 Hallelujah" screening  1955; Included: ill. from "Hallelujah" (1929)"					
308	King Vidor Transcript (2 of 3)	Year:هت1955Film Title:هتHallelujahDirector:هتKing VidorNotes:هتCinema 16 Hallelujah" screening  1955; Included: ill. from "Hallelujah" (1929)  "	1955	Avant-Garde Historiography	Historiography	1955							Hallelujah	King Vidor					Cinema 16 Hallelujah" screening  1955; Included: ill. from "Hallelujah" (1929)  "					
309	King Vidor Transcript (3 of 3)	Year:هت1955Film Title:هتHallelujahDirector:هتKing VidorNotes:هتCinema 16 Hallelujah" screening  1955; Included: ill. from "Hallelujah" (1929)  "	1955	Avant-Garde Historiography	Historiography	1955							Hallelujah	King Vidor					Cinema 16 Hallelujah" screening  1955; Included: ill. from "Hallelujah" (1929)  "					
178	Letter (copy) to Mr. Lowell Mellett from Arch A. Mercey	Source:هت•بہ•بہ•بہ•بہRepository:هتRare Book and Manuscript Library  Columbia University Collection:هتPare Lorentz PapersYear:هت1940Location:هتBox 18  Folder 2 Series II.1Physical Description:هتLetter  blue inkNotes:هتOctober 5  1940	1940			1940	Rare Book and Manuscript Library  Columbia University	Pare Lorentz Papers	•بہ•بہ•بہ•بہ								Box 18  Folder 2 Series II.1	Letter  blue ink	10/5/1940					
217	Letter dated January 28  1920. Letterhead: International Film Service Co.  Inc.  p. 2	Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1920Location:هتBox 25  Folder 9Physical Description:هتTyped letter  4 pagesNotes:هتJanuary 28  1920	1920	Motion Picture Set Design	Historiography	1920	Rare Book and Manuscript Library  Columbia University	Joseph Urban papers									Box 25  Folder 9	Typed letter  4 pages	1/28/1920					
218	Letter dated January 28  1920. Letterhead: International Film Service Co.  Inc.  p. 3	Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1920Location:هتBox 25  Folder 9Physical Description:هتTyped letter  4 pagesNotes:هتJanuary 28  1920	1920	Motion Picture Set Design	Historiography	1920	Rare Book and Manuscript Library  Columbia University	Joseph Urban papers									Box 25  Folder 9	Typed letter  4 pages	1/28/1920					
219	Letter dated January 28  1920. Letterhead: International Film Service Co.  Inc.  p. 4	Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1920Location:هتBox 25  Folder 9Physical Description:هتTyped letter  4 pagesNotes:هتJanuary 28  1920	1920	Motion Picture Set Design	Historiography	1920	Rare Book and Manuscript Library  Columbia University	Joseph Urban papers									Box 25  Folder 9	Typed letter  4 pages	1/28/1920					
216	Letter dated January 28  1920. Letterhead: International Film Service Co.  Inc.  p.1	Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1920Location:هتBox 25  Folder 9Physical Description:هتTyped letter  4 pagesNotes:هتJanuary 28  1920	1920	Motion Picture Set Design	Historiography	1920	Rare Book and Manuscript Library  Columbia University	Joseph Urban papers									Box 25  Folder 9	Typed letter  4 pages	1/28/1920					
457	Letter discussing Pare Lorentz's proposed film about Georgia Cotton Farmers - Page 1	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition	Documentary Tradition		Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
458	Letter discussing Pare Lorentz's proposed film about Georgia Cotton Farmers - Page 2	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition	Documentary Tradition		Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
430	Letter from Alexander Hammid to Vogel re: The Private Life of the Cat - August 28  1948	 Source:هتBox 6  Folder 21Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتAmos Vogel Papers Year:هت1948	1948		Documentary Tradition	1948	Rare Book and Manuscript Library  Columbia University	Amos Vogel Papers	Box 6  Folder 21															
242	Letter from Atkins to Frank Ibbotson about rights to Nell Shipman's Get the Woman""	Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتA. Watkins  Inc. CollectionYear:هت1932Location:هتUncataloged contracts  etc.: SH-SP  Shipman  Nell folder.Physical Description:هتTyped letter with handwritten signature and agreement.Notes:هتNovember 2  1932	1932	Motion Picture Screenplay Development	Historiography	1932	Rare Book and Manuscript Library  Columbia University	A. Watkins  Inc. Collection									Uncataloged contracts  etc.: SH-SP  Shipman  Nell folder.	Typed letter with handwritten signature and agreement.	11/2/1932					
241	Letter from Darryl Zanuck to Bodley	Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتA. Watkins  Inc. CollectionYear:هت1945Film Title:هت•بہ•بہ•بہLocation:هتCataloged Correspondence: S-Z (unnumbered)  Zanuck  Darryl F. Folder.Physical Description:هتTyped letter  1 pageNotes:هتMay 2  1945	1945	Motion Picture Screenplay Development	Historiography	1945	Rare Book and Manuscript Library  Columbia University	A. Watkins  Inc. Collection					•بہ•بہ•بہ				Cataloged Correspondence: S-Z (unnumbered)  Zanuck  Darryl F. Folder.	Typed letter  1 page	5/2/1945					
405	Letter from Ellsworth Bunker to Robert Flaherty Re: South American (Brazil) venture	Source:هتBox 1Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتRobert Flaherty PapersYear:هت1950	1950	Documentary Tradition	Documentary Tradition	1950	Rare Book and Manuscript Library  Columbia University	Robert Flaherty Papers	Box 1															
469	Letter from Ernest H. Lindgren (BFI) to Robert Flaherty (page 1 of 2)	Source:هتBox 7  Correspondences 1936 Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتRobert Flaherty Papers Year:هتNovember 14  1936 Notes:هتVisible Evidence  Robert Flaherty  Documentary  BFI	11/14/1936			11/14/1936	Rare Book and Manuscript Library  Columbia University	Robert Flaherty Papers	Box 7  Correspondences 1936										Visible Evidence  Robert Flaherty  Documentary  BFI					
470	Letter from Ernest H. Lindgren (BFI) to Robert Flaherty (page 2 of 2)	Source:هتBox 7  Correspondences 1936 Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتRobert Flaherty PapersYear:هتNovember 14  1936 Notes:هتVisible Evidence  Robert Flaherty  Documentary  BFI	11/14/1936			11/14/1936	Rare Book and Manuscript Library  Columbia University	Robert Flaherty Papers	Box 7  Correspondences 1936										Visible Evidence  Robert Flaherty  Documentary  BFI	sites/files/gainesfilm/images/110094013.jpg	983	_original	_original | thumbnail | preview	
